simulacion,pnl_final,max_drawdown,win_rate
501,43.58080000000001,4.110600000000005,45.714285714285715
502,51.75480000000002,2.7882999999999925,51.42857142857142
503,65.87299999999999,2.823599999999999,55.714285714285715
504,68.09900000000002,3.8315000000000055,61.42857142857143
505,72.22839999999997,4.176299999999998,60.0
506,70.02279999999999,2.6469999999999914,58.57142857142858
507,61.967600000000004,6.427400000000006,61.42857142857143
508,56.40469999999999,4.748100000000022,55.714285714285715
509,56.18960000000001,2.554699999999997,55.714285714285715
510,45.92040000000003,3.219399999999993,50.0
511,80.04879999999997,3.593299999999985,61.42857142857143
512,38.05839999999998,5.034400000000005,48.57142857142857
513,60.08369999999999,3.094300000000004,61.42857142857143
514,51.30959999999999,4.536599999999993,51.42857142857142
515,56.94550000000001,2.896899999999988,54.285714285714285
516,56.301499999999976,4.7714,57.14285714285714
517,80.78199999999998,4.234300000000019,67.14285714285714
518,47.64080000000001,4.983499999999992,54.285714285714285
519,56.96890000000002,5.3863999999999805,52.85714285714286
520,64.94729999999998,3.7698999999999785,57.14285714285714
521,58.979600000000005,3.782800000000009,52.85714285714286
522,57.4787,2.874300000000005,60.0
523,68.31849999999997,2.397500000000008,61.42857142857143
524,69.30130000000003,2.669000000000011,57.14285714285714
525,41.380600000000015,7.646199999999993,51.42857142857142
526,48.362899999999996,4.318899999999999,44.285714285714285
527,76.12020000000001,3.066100000000006,62.857142857142854
528,68.93100000000001,4.4894999999999925,62.857142857142854
529,66.6757,2.8512999999999806,57.14285714285714
530,55.746700000000004,4.408500000000004,60.0
531,54.391700000000014,5.495599999999968,57.14285714285714
532,64.0675,4.130200000000002,58.57142857142858
533,72.03609999999998,3.145700000000005,57.14285714285714
534,59.77359999999999,4.686999999999998,55.714285714285715
535,46.04859999999999,5.8747000000000185,52.85714285714286
536,60.23270000000002,3.5235999999999876,57.14285714285714
537,70.37439999999998,2.740099999999998,65.71428571428571
538,51.468199999999996,3.414500000000004,51.42857142857142
539,71.83790000000002,4.109399999999994,60.0
540,28.908600000000007,7.017900000000012,44.285714285714285
541,42.024400000000014,3.9168999999999983,50.0
542,42.546100000000024,6.287399999999991,54.285714285714285
543,53.14269999999999,3.4250999999999863,55.714285714285715
544,38.10990000000001,3.755899999999997,51.42857142857142
545,61.86880000000002,3.3220999999999776,55.714285714285715
546,52.16990000000001,2.2234000000000123,52.85714285714286
547,44.54880000000003,7.3399,50.0
548,45.649,4.645600000000002,54.285714285714285
549,86.53749999999997,2.8512000000000057,61.42857142857143
550,36.939899999999994,5.242199999999997,52.85714285714286
551,36.414800000000014,5.270799999999994,50.0
